Time,U,V,W,U Avg,V Avg,W Avg,U'=U - U avg,V'=V - V avg,W'=W - W avg,Octant, ,Octant ID,1,-1,2,-2,3,-3,4,-4
286.77,30.59,-4.19,-0.28,,,,3.283466460,-4.238330476,-0.387577740,-4,,,,,,,,,,
286.78,33.23,-3.66,-0.76,,,,5.923466460,-3.708330476,-0.867577740,-4,,,,,,,,,,
286.79,30.63,-3.10,-1.89,,,,3.323466460,-3.148330476,-1.997577740,-4,,,,,,,,,,
286.80,32.89,1.68,-1.09,,,,5.583466460,1.631669524,-1.197577740,-1,,,,,,,,,,
286.81,31.42,0.24,-1.75,,,,4.113466460,0.191669524,-1.857577740,-1,,,,,,,,,,
286.82,30.50,-3.57,-2.10,,,,3.193466460,-3.618330476,-2.207577740,-4,,,,,,,,,,
286.83,28.95,-4.76,-1.73,,,,1.643466460,-4.808330476,-1.837577740,-4,,,,,,,,,,
286.84,27.59,-6.70,-1.36,,,,0.283466460,-6.748330476,-1.467577740,-4,,,,,,,,,,
286.85,30.65,-5.44,0.12,,,,3.343466460,-5.488330476,0.012422260,4,,,,,,,,,,
286.86,32.24,-4.19,0.00,,,,4.933466460,-4.238330476,-0.107577740,-4,,,,,,,,,,
286.87,30.20,-1.88,-0.25,,,,2.893466460,-1.928330476,-0.357577740,-4,,,,,,,,,,
286.88,31.27,-2.01,-0.86,,,,3.963466460,-2.058330476,-0.967577740,-4,,,,,,,,,,
286.89,32.35,-2.14,-1.48,,,,5.043466460,-2.188330476,-1.587577740,-4,,,,,,,,,,
286.90,28.13,-3.18,-1.02,,,,0.823466460,-3.228330476,-1.127577740,-4,,,,,,,,,,
286.91,28.99,-1.85,-0.44,,,,1.683466460,-1.898330476,-0.547577740,-4,,,,,,,,,,
286.92,29.75,-1.83,-1.24,,,,2.443466460,-1.878330476,-1.347577740,-4,,,,,,,,,,
286.93,30.52,-2.00,-2.21,,,,3.213466460,-2.048330476,-2.317577740,-4,,,,,,,,,,
286.94,30.65,-1.81,-2.71,,,,3.343466460,-1.858330476,-2.817577740,-4,,,,,,,,,,
286.95,30.79,-0.82,-2.50,,,,3.483466460,-0.868330476,-2.607577740,-4,,,,,,,,,,
286.96,29.51,-1.53,-2.30,,,,2.203466460,-1.578330476,-2.407577740,-4,,,,,,,,,,
286.97,30.09,-0.15,-2.75,,,,2.783466460,-0.198330476,-2.857577740,-4,,,,,,,,,,
286.98,29.76,0.85,-3.26,,,,2.453466460,0.801669524,-3.367577740,-1,,,,,,,,,,
286.99,29.09,1.92,-3.80,,,,1.783466460,1.871669524,-3.907577740,-1,,,,,,,,,,
287.00,28.42,2.99,-3.11,,,,1.113466460,2.941669524,-3.217577740,-1,,,,,,,,,,
287.01,28.64,-2.25,-1.81,,,,1.333466460,-2.298330476,-1.917577740,-4,,,,,,,,,,
287.02,28.87,-4.93,-0.51,,,,1.563466460,-4.978330476,-0.617577740,-4,,,,,,,,,,
287.03,26.07,-5.34,-0.20,,,,-1.236533540,-5.388330476,-0.307577740,-3,,,,,,,,,,
287.04,24.48,-4.79,0.36,,,,-2.826533540,-4.838330476,0.252422260,3,,,,,,,,,,
287.05,25.53,-4.25,0.53,,,,-1.776533540,-4.298330476,0.422422260,3,,,,,,,,,,
287.06,26.58,-2.75,0.71,,,,-0.726533540,-2.798330476,0.602422260,3,,,,,,,,,,
287.07,26.53,-3.57,0.76,,,,-0.776533540,-3.618330476,0.652422260,3,,,,,,,,,,
287.08,27.79,-4.39,1.20,,,,0.483466460,-4.438330476,1.092422260,4,,,,,,,,,,
287.09,24.69,-3.33,2.18,,,,-2.616533540,-3.378330476,2.072422260,3,,,,,,,,,,
287.10,26.32,-1.52,2.54,,,,-0.986533540,-1.568330476,2.432422260,3,,,,,,,,,,
287.11,25.24,-0.07,3.11,,,,-2.066533540,-0.118330476,3.002422260,3,,,,,,,,,,
287.12,25.65,-1.29,3.25,,,,-1.656533540,-1.338330476,3.142422260,3,,,,,,,,,,
287.13,26.80,-1.51,2.92,,,,-0.506533540,-1.558330476,2.812422260,3,,,,,,,,,,
287.14,27.48,-1.26,2.85,,,,0.173466460,-1.308330476,2.742422260,4,,,,,,,,,,
287.15,28.22,2.17,2.25,,,,0.913466460,2.121669524,2.142422260,1,,,,,,,,,,
287.16,29.06,-0.54,1.66,,,,1.753466460,-0.588330476,1.552422260,4,,,,,,,,,,
287.17,29.22,-4.65,0.57,,,,1.913466460,-4.698330476,0.462422260,4,,,,,,,,,,
287.18,24.26,-5.72,-0.17,,,,-3.046533540,-5.768330476,-0.277577740,-3,,,,,,,,,,
287.19,26.74,-5.96,0.20,,,,-0.566533540,-6.008330476,0.092422260,3,,,,,,,,,,
287.20,23.51,-4.78,-0.06,,,,-3.796533540,-4.828330476,-0.167577740,-3,,,,,,,,,,
287.21,24.41,-3.61,0.43,,,,-2.896533540,-3.658330476,0.322422260,3,,,,,,,,,,
287.22,23.19,-3.29,0.91,,,,-4.116533540,-3.338330476,0.802422260,3,,,,,,,,,,
287.23,25.76,-2.22,0.24,,,,-1.546533540,-2.268330476,0.132422260,3,,,,,,,,,,
287.24,27.43,-2.97,-0.92,,,,0.123466460,-3.018330476,-1.027577740,-4,,,,,,,,,,
287.25,26.33,-1.90,-0.96,,,,-0.976533540,-1.948330476,-1.067577740,-3,,,,,,,,,,
287.26,25.33,-2.54,-1.35,,,,-1.976533540,-2.588330476,-1.457577740,-3,,,,,,,,,,
287.27,22.45,-3.04,-1.26,,,,-4.856533540,-3.088330476,-1.367577740,-3,,,,,,,,,,
287.28,23.13,-3.55,-0.57,,,,-4.176533540,-3.598330476,-0.677577740,-3,,,,,,,,,,
287.29,24.76,-5.61,0.31,,,,-2.546533540,-5.658330476,0.202422260,3,,,,,,,,,,
287.30,25.26,-7.33,0.45,,,,-2.046533540,-7.378330476,0.342422260,3,,,,,,,,,,
287.31,25.76,-5.93,0.60,,,,-1.546533540,-5.978330476,0.492422260,3,,,,,,,,,,
287.32,25.65,-4.54,1.29,,,,-1.656533540,-4.588330476,1.182422260,3,,,,,,,,,,
287.33,27.73,-1.88,1.37,,,,0.423466460,-1.928330476,1.262422260,4,,,,,,,,,,
287.34,27.73,-2.00,1.19,,,,0.423466460,-2.048330476,1.082422260,4,,,,,,,,,,
287.35,27.95,-3.64,0.97,,,,0.643466460,-3.688330476,0.862422260,4,,,,,,,,,,
287.36,25.94,0.97,0.27,,,,-1.366533540,0.921669524,0.162422260,2,,,,,,,,,,
287.37,25.87,-3.44,-0.01,,,,-1.436533540,-3.488330476,-0.117577740,-3,,,,,,,,,,
287.38,26.06,-3.79,0.81,,,,-1.246533540,-3.838330476,0.702422260,3,,,,,,,,,,
287.39,29.15,-3.13,0.82,,,,1.843466460,-3.178330476,0.712422260,4,,,,,,,,,,
287.40,26.60,2.81,1.30,,,,-0.706533540,2.761669524,1.192422260,2,,,,,,,,,,
287.41,27.87,-0.15,1.06,,,,0.563466460,-0.198330476,0.952422260,4,,,,,,,,,,
287.42,29.51,-3.99,0.82,,,,2.203466460,-4.038330476,0.712422260,4,,,,,,,,,,
287.43,29.01,-3.44,0.68,,,,1.703466460,-3.488330476,0.572422260,4,,,,,,,,,,
287.44,28.18,-2.61,0.90,,,,0.873466460,-2.658330476,0.792422260,4,,,,,,,,,,
287.45,26.81,-1.59,1.23,,,,-0.496533540,-1.638330476,1.122422260,3,,,,,,,,,,
287.46,25.45,-0.59,1.57,,,,-1.856533540,-0.638330476,1.462422260,3,,,,,,,,,,
287.47,30.52,1.44,1.65,,,,3.213466460,1.391669524,1.542422260,1,,,,,,,,,,
287.48,29.85,0.34,1.64,,,,2.543466460,0.291669524,1.532422260,1,,,,,,,,,,
287.49,28.27,0.08,1.96,,,,0.963466460,0.031669524,1.852422260,1,,,,,,,,,,
287.50,27.48,0.43,2.15,,,,0.173466460,0.381669524,2.042422260,1,,,,,,,,,,
287.51,28.88,-2.60,2.01,,,,1.573466460,-2.648330476,1.902422260,4,,,,,,,,,,
287.52,27.28,-3.66,1.88,,,,-0.026533540,-3.708330476,1.772422260,3,,,,,,,,,,
287.53,30.64,-0.20,1.76,,,,3.333466460,-0.248330476,1.652422260,4,,,,,,,,,,
287.54,30.05,-3.35,2.22,,,,2.743466460,-3.398330476,2.112422260,4,,,,,,,,,,
287.55,27.99,-3.83,2.18,,,,0.683466460,-3.878330476,2.072422260,4,,,,,,,,,,
287.56,29.53,-4.32,2.14,,,,2.223466460,-4.368330476,2.032422260,4,,,,,,,,,,
287.57,29.42,-4.61,2.55,,,,2.113466460,-4.658330476,2.442422260,4,,,,,,,,,,
287.58,29.64,-4.23,3.05,,,,2.333466460,-4.278330476,2.942422260,4,,,,,,,,,,
287.59,28.56,-3.42,3.33,,,,1.253466460,-3.468330476,3.222422260,4,,,,,,,,,,
287.60,29.15,-2.62,3.14,,,,1.843466460,-2.668330476,3.032422260,4,,,,,,,,,,
287.61,29.69,-3.51,2.92,,,,2.383466460,-3.558330476,2.812422260,4,,,,,,,,,,
287.62,29.85,-4.37,2.78,,,,2.543466460,-4.418330476,2.672422260,4,,,,,,,,,,
287.63,30.93,-3.34,2.51,,,,3.623466460,-3.388330476,2.402422260,4,,,,,,,,,,
287.64,30.79,-2.32,2.25,,,,3.483466460,-2.368330476,2.142422260,4,,,,,,,,,,
287.65,28.00,-3.68,1.32,,,,0.693466460,-3.728330476,1.212422260,4,,,,,,,,,,
287.66,25.45,-3.54,2.11,,,,-1.856533540,-3.588330476,2.002422260,3,,,,,,,,,,
287.67,25.36,-3.40,1.78,,,,-1.946533540,-3.448330476,1.672422260,3,,,,,,,,,,
287.68,30.91,-0.98,1.46,,,,3.603466460,-1.028330476,1.352422260,4,,,,,,,,,,
287.69,28.13,1.43,2.17,,,,0.823466460,1.381669524,2.062422260,1,,,,,,,,,,
287.70,24.39,0.48,0.93,,,,-2.916533540,0.431669524,0.822422260,2,,,,,,,,,,
287.71,24.02,-3.11,0.82,,,,-3.286533540,-3.158330476,0.712422260,3,,,,,,,,,,
287.72,29.35,0.19,1.20,,,,2.043466460,0.141669524,1.092422260,1,,,,,,,,,,
287.73,27.16,2.12,0.59,,,,-0.146533540,2.071669524,0.482422260,2,,,,,,,,,,
287.74,23.19,6.68,0.95,,,,-4.116533540,6.631669524,0.842422260,2,,,,,,,,,,
287.75,22.20,7.82,1.32,,,,-5.106533540,7.771669524,1.212422260,2,,,,,,,,,,
287.76,21.21,5.39,1.13,,,,-6.096533540,5.341669524,1.022422260,2,,,,,,,,,,
287.77,29.21,2.97,2.26,,,,1.903466460,2.921669524,2.152422260,1,,,,,,,,,,
287.78,25.21,3.90,1.69,,,,-2.096533540,3.851669524,1.582422260,2,,,,,,,,,,
287.79,23.80,4.83,-0.09,,,,-3.506533540,4.781669524,-0.197577740,-2,,,,,,,,,,
287.80,21.47,4.80,-1.87,,,,-5.836533540,4.751669524,-1.977577740,-2,,,,,,,,,,
287.81,20.39,4.88,-1.30,,,,-6.916533540,4.831669524,-1.407577740,-2,,,,,,,,,,
287.82,20.21,3.73,-0.73,,,,-7.096533540,3.681669524,-0.837577740,-2,,,,,,,,,,
287.83,20.48,2.59,2.15,,,,-6.826533540,2.541669524,2.042422260,2,,,,,,,,,,
287.84,22.16,0.23,3.21,,,,-5.146533540,0.181669524,3.102422260,2,,,,,,,,,,
287.85,23.84,0.65,3.61,,,,-3.466533540,0.601669524,3.502422260,2,,,,,,,,,,
287.86,23.33,1.33,4.05,,,,-3.976533540,1.281669524,3.942422260,2,,,,,,,,,,
287.87,22.24,1.78,3.90,,,,-5.066533540,1.731669524,3.792422260,2,,,,,,,,,,
287.88,22.88,1.89,4.00,,,,-4.426533540,1.841669524,3.892422260,2,,,,,,,,,,
287.89,23.53,-1.21,3.39,,,,-3.776533540,-1.258330476,3.282422260,3,,,,,,,,,,
287.90,24.85,0.41,2.53,,,,-2.456533540,0.361669524,2.422422260,2,,,,,,,,,,
287.91,26.08,0.17,1.67,,,,-1.226533540,0.121669524,1.562422260,2,,,,,,,,,,
287.92,25.00,-0.24,1.03,,,,-2.306533540,-0.288330476,0.922422260,3,,,,,,,,,,
287.93,22.28,0.51,1.78,,,,-5.026533540,0.461669524,1.672422260,2,,,,,,,,,,
287.94,21.89,0.78,1.73,,,,-5.416533540,0.731669524,1.622422260,2,,,,,,,,,,
287.95,23.47,-0.01,1.71,,,,-3.836533540,-0.058330476,1.602422260,3,,,,,,,,,,
287.96,25.06,-1.04,1.33,,,,-2.246533540,-1.088330476,1.222422260,3,,,,,,,,,,
287.97,22.13,0.15,1.09,,,,-5.176533540,0.101669524,0.982422260,2,,,,,,,,,,
287.98,22.85,-2.64,0.41,,,,-4.456533540,-2.688330476,0.302422260,3,,,,,,,,,,
287.99,25.26,1.25,-0.12,,,,-2.046533540,1.201669524,-0.227577740,-2,,,,,,,,,,
288.00,24.05,-0.69,0.14,,,,-3.256533540,-0.738330476,0.032422260,3,,,,,,,,,,
288.01,21.52,0.41,1.53,,,,-5.786533540,0.361669524,1.422422260,2,,,,,,,,,,
288.02,22.64,3.35,1.81,,,,-4.666533540,3.301669524,1.702422260,2,,,,,,,,,,
288.03,21.18,3.35,2.09,,,,-6.126533540,3.301669524,1.982422260,2,,,,,,,,,,
288.04,20.31,3.68,2.55,,,,-6.996533540,3.631669524,2.442422260,2,,,,,,,,,,
288.05,20.21,4.23,2.83,,,,-7.096533540,4.181669524,2.722422260,2,,,,,,,,,,
288.06,20.50,0.62,2.84,,,,-6.806533540,0.571669524,2.732422260,2,,,,,,,,,,
288.07,21.98,-2.98,2.80,,,,-5.326533540,-3.028330476,2.692422260,3,,,,,,,,,,
288.08,23.47,2.47,2.94,,,,-3.836533540,2.421669524,2.832422260,2,,,,,,,,,,
288.09,23.58,2.25,3.02,,,,-3.726533540,2.201669524,2.912422260,2,,,,,,,,,,
288.10,25.07,0.02,3.08,,,,-2.236533540,-0.028330476,2.972422260,3,,,,,,,,,,
288.11,26.57,-2.21,2.53,,,,-0.736533540,-2.258330476,2.422422260,3,,,,,,,,,,
288.12,22.02,1.43,1.99,,,,-5.286533540,1.381669524,1.882422260,2,,,,,,,,,,
288.13,21.55,2.09,2.21,,,,-5.756533540,2.041669524,2.102422260,2,,,,,,,,,,
288.14,22.94,2.99,2.75,,,,-4.366533540,2.941669524,2.642422260,2,,,,,,,,,,
288.15,24.33,2.63,3.07,,,,-2.976533540,2.581669524,2.962422260,2,,,,,,,,,,
288.16,23.70,-0.99,3.37,,,,-3.606533540,-1.038330476,3.262422260,3,,,,,,,,,,
288.17,23.07,-2.07,3.36,,,,-4.236533540,-2.118330476,3.252422260,3,,,,,,,,,,
288.18,22.61,-3.48,3.30,,,,-4.696533540,-3.528330476,3.192422260,3,,,,,,,,,,
288.19,23.72,-3.72,3.39,,,,-3.586533540,-3.768330476,3.282422260,3,,,,,,,,,,
288.20,26.26,-4.19,3.00,,,,-1.046533540,-4.238330476,2.892422260,3,,,,,,,,,,
288.21,24.98,-4.78,2.46,,,,-2.326533540,-4.828330476,2.352422260,3,,,,,,,,,,
288.22,22.33,-4.03,1.93,,,,-4.976533540,-4.078330476,1.822422260,3,,,,,,,,,,
288.23,24.07,-3.29,2.41,,,,-3.236533540,-3.338330476,2.302422260,3,,,,,,,,,,
288.24,21.51,-0.80,2.53,,,,-5.796533540,-0.848330476,2.422422260,3,,,,,,,,,,
288.25,19.60,1.90,2.32,,,,-7.706533540,1.851669524,2.212422260,2,,,,,,,,,,
288.26,20.19,-0.38,2.12,,,,-7.116533540,-0.428330476,2.012422260,3,,,,,,,,,,
288.27,20.50,-0.06,2.55,,,,-6.806533540,-0.108330476,2.442422260,3,,,,,,,,,,
288.28,20.53,1.31,2.62,,,,-6.776533540,1.261669524,2.512422260,2,,,,,,,,,,
288.29,20.89,2.41,2.46,,,,-6.416533540,2.361669524,2.352422260,2,,,,,,,,,,
288.30,21.25,1.48,2.32,,,,-6.056533540,1.431669524,2.212422260,2,,,,,,,,,,
288.31,21.18,-1.85,2.19,,,,-6.126533540,-1.898330476,2.082422260,3,,,,,,,,,,
288.32,21.13,-2.16,2.27,,,,-6.176533540,-2.208330476,2.162422260,3,,,,,,,,,,
288.33,20.46,-1.42,2.28,,,,-6.846533540,-1.468330476,2.172422260,3,,,,,,,,,,
288.34,19.94,-1.40,2.29,,,,-7.366533540,-1.448330476,2.182422260,3,,,,,,,,,,
288.35,20.91,-4.25,1.93,,,,-6.396533540,-4.298330476,1.822422260,3,,,,,,,,,,
288.36,21.88,-3.17,2.51,,,,-5.426533540,-3.218330476,2.402422260,3,,,,,,,,,,
288.37,20.68,-3.33,2.12,,,,-6.626533540,-3.378330476,2.012422260,3,,,,,,,,,,
288.38,21.18,0.08,2.01,,,,-6.126533540,0.031669524,1.902422260,2,,,,,,,,,,
288.39,21.69,-0.51,1.77,,,,-5.616533540,-0.558330476,1.662422260,3,,,,,,,,,,
288.40,21.43,-0.13,1.95,,,,-5.876533540,-0.178330476,1.842422260,3,,,,,,,,,,
288.41,22.05,-0.68,1.51,,,,-5.256533540,-0.728330476,1.402422260,3,,,,,,,,,,
288.42,22.68,-1.20,0.87,,,,-4.626533540,-1.248330476,0.762422260,3,,,,,,,,,,
288.43,24.76,-2.45,-0.06,,,,-2.546533540,-2.498330476,-0.167577740,-3,,,,,,,,,,
288.44,26.85,-3.70,-1.00,,,,-0.456533540,-3.748330476,-1.107577740,-3,,,,,,,,,,
288.45,23.04,-3.62,-1.22,,,,-4.266533540,-3.668330476,-1.327577740,-3,,,,,,,,,,
288.46,21.75,-3.10,-1.04,,,,-5.556533540,-3.148330476,-1.147577740,-3,,,,,,,,,,
288.47,21.74,-2.59,-0.14,,,,-5.566533540,-2.638330476,-0.247577740,-3,,,,,,,,,,
288.48,21.73,-0.20,0.76,,,,-5.576533540,-0.248330476,0.652422260,3,,,,,,,,,,
288.49,21.46,-1.31,1.37,,,,-5.846533540,-1.358330476,1.262422260,3,,,,,,,,,,
288.50,24.62,-1.64,1.93,,,,-2.686533540,-1.688330476,1.822422260,3,,,,,,,,,,
288.51,22.43,-1.48,1.59,,,,-4.876533540,-1.528330476,1.482422260,3,,,,,,,,,,
288.52,22.36,-1.33,1.81,,,,-4.946533540,-1.378330476,1.702422260,3,,,,,,,,,,
288.53,22.95,0.06,1.62,,,,-4.356533540,0.011669524,1.512422260,2,,,,,,,,,,
288.54,23.13,-0.98,1.54,,,,-4.176533540,-1.028330476,1.432422260,3,,,,,,,,,,
288.55,24.28,2.00,1.00,,,,-3.026533540,1.951669524,0.892422260,2,,,,,,,,,,
288.56,24.07,0.52,0.82,,,,-3.236533540,0.471669524,0.712422260,2,,,,,,,,,,
288.57,22.68,-1.74,0.60,,,,-4.626533540,-1.788330476,0.492422260,3,,,,,,,,,,
288.58,22.50,-3.20,0.57,,,,-4.806533540,-3.248330476,0.462422260,3,,,,,,,,,,
288.59,22.34,-2.49,0.10,,,,-4.966533540,-2.538330476,-0.007577740,-3,,,,,,,,,,
288.60,23.54,2.58,-0.77,,,,-3.766533540,2.531669524,-0.877577740,-2,,,,,,,,,,
288.61,24.36,-0.31,-0.34,,,,-2.946533540,-0.358330476,-0.447577740,-3,,,,,,,,,,
288.62,25.11,2.06,-0.57,,,,-2.196533540,2.011669524,-0.677577740,-2,,,,,,,,,,
288.63,24.89,1.04,-1.51,,,,-2.416533540,0.991669524,-1.617577740,-2,,,,,,,,,,
288.64,23.54,-2.26,-0.96,,,,-3.766533540,-2.308330476,-1.067577740,-3,,,,,,,,,,
288.65,22.19,-2.29,-0.28,,,,-5.116533540,-2.338330476,-0.387577740,-3,,,,,,,,,,
288.66,21.93,0.12,-0.14,,,,-5.376533540,0.071669524,-0.247577740,-2,,,,,,,,,,
288.67,21.68,1.69,0.13,,,,-5.626533540,1.641669524,0.022422260,2,,,,,,,,,,
288.68,23.74,3.26,0.41,,,,-3.566533540,3.211669524,0.302422260,2,,,,,,,,,,
288.69,24.60,-2.91,1.51,,,,-2.706533540,-2.958330476,1.402422260,3,,,,,,,,,,
288.70,22.31,-0.47,1.38,,,,-4.996533540,-0.518330476,1.272422260,3,,,,,,,,,,
288.71,21.93,1.97,1.26,,,,-5.376533540,1.921669524,1.152422260,2,,,,,,,,,,
288.72,21.57,0.93,1.77,,,,-5.736533540,0.881669524,1.662422260,2,,,,,,,,,,
288.73,25.51,0.68,1.96,,,,-1.796533540,0.631669524,1.852422260,2,,,,,,,,,,
288.74,22.41,-1.03,1.46,,,,-4.896533540,-1.078330476,1.352422260,3,,,,,,,,,,
288.75,22.02,-0.12,1.63,,,,-5.286533540,-0.168330476,1.522422260,3,,,,,,,,,,
288.76,21.15,0.52,1.42,,,,-6.156533540,0.471669524,1.312422260,2,,,,,,,,,,
288.77,21.14,1.77,1.31,,,,-6.166533540,1.721669524,1.202422260,2,,,,,,,,,,
288.78,21.13,1.70,1.55,,,,-6.176533540,1.651669524,1.442422260,2,,,,,,,,,,
288.79,21.25,2.73,0.93,,,,-6.056533540,2.681669524,0.822422260,2,,,,,,,,,,
288.80,20.30,3.66,0.41,,,,-7.006533540,3.611669524,0.302422260,2,,,,,,,,,,
288.81,18.16,3.59,0.63,,,,-9.146533540,3.541669524,0.522422260,2,,,,,,,,,,
288.82,17.92,-1.71,1.68,,,,-9.386533540,-1.758330476,1.572422260,3,,,,,,,,,,
288.83,19.50,0.93,1.15,,,,-7.806533540,0.881669524,1.042422260,2,,,,,,,,,,
288.84,22.59,1.89,2.03,,,,-4.716533540,1.841669524,1.922422260,2,,,,,,,,,,
288.85,25.69,2.01,0.57,,,,-1.616533540,1.961669524,0.462422260,2,,,,,,,,,,
288.86,22.60,4.76,0.41,,,,-4.706533540,4.711669524,0.302422260,2,,,,,,,,,,
288.87,23.18,2.72,0.52,,,,-4.126533540,2.671669524,0.412422260,2,,,,,,,,,,
288.88,21.84,2.53,0.91,,,,-5.466533540,2.481669524,0.802422260,2,,,,,,,,,,
288.89,21.98,-0.31,0.94,,,,-5.326533540,-0.358330476,0.832422260,3,,,,,,,,,,
288.90,22.13,-0.46,1.20,,,,-5.176533540,-0.508330476,1.092422260,3,,,,,,,,,,
288.91,21.10,-0.70,1.42,,,,-6.206533540,-0.748330476,1.312422260,3,,,,,,,,,,
288.92,20.95,4.23,1.47,,,,-6.356533540,4.181669524,1.362422260,2,,,,,,,,,,
288.93,21.54,1.76,1.44,,,,-5.766533540,1.711669524,1.332422260,2,,,,,,,,,,
288.94,22.13,-0.44,1.37,,,,-5.176533540,-0.488330476,1.262422260,3,,,,,,,,,,
288.95,22.84,1.87,0.27,,,,-4.466533540,1.821669524,0.162422260,2,,,,,,,,,,
288.96,22.92,3.29,0.54,,,,-4.386533540,3.241669524,0.432422260,2,,,,,,,,,,
288.97,21.15,0.80,0.51,,,,-6.156533540,0.751669524,0.402422260,2,,,,,,,,,,
288.98,20.50,-1.68,0.49,,,,-6.806533540,-1.728330476,0.382422260,3,,,,,,,,,,
288.99,20.86,2.41,1.09,,,,-6.446533540,2.361669524,0.982422260,2,,,,,,,,,,
289.00,21.23,0.60,1.74,,,,-6.076533540,0.551669524,1.632422260,2,,,,,,,,,,
289.01,21.37,2.72,2.14,,,,-5.936533540,2.671669524,2.032422260,2,,,,,,,,,,
289.02,21.51,4.85,1.44,,,,-5.796533540,4.801669524,1.332422260,2,,,,,,,,,,
289.03,21.10,1.76,1.55,,,,-6.206533540,1.711669524,1.442422260,2,,,,,,,,,,
289.04,21.92,-1.92,1.13,,,,-5.386533540,-1.968330476,1.022422260,3,,,,,,,,,,
289.05,22.75,-0.68,2.28,,,,-4.556533540,-0.728330476,2.172422260,3,,,,,,,,,,
289.06,21.31,0.82,2.56,,,,-5.996533540,0.771669524,2.452422260,2,,,,,,,,,,
289.07,19.94,1.73,3.44,,,,-7.366533540,1.681669524,3.332422260,2,,,,,,,,,,
289.08,20.87,2.19,3.85,,,,-6.436533540,2.141669524,3.742422260,2,,,,,,,,,,
289.09,21.80,2.52,4.16,,,,-5.506533540,2.471669524,4.052422260,2,,,,,,,,,,
289.10,19.36,-1.98,4.20,,,,-7.946533540,-2.028330476,4.092422260,3,,,,,,,,,,
289.11,17.07,-0.82,4.10,,,,-10.236533540,-0.868330476,3.992422260,3,,,,,,,,,,
289.12,17.14,0.34,3.84,,,,-10.166533540,0.291669524,3.732422260,2,,,,,,,,,,
289.13,18.41,1.05,3.50,,,,-8.896533540,1.001669524,3.392422260,2,,,,,,,,,,
289.14,18.64,1.77,3.38,,,,-8.666533540,1.721669524,3.272422260,2,,,,,,,,,,
289.15,19.19,0.92,3.16,,,,-8.116533540,0.871669524,3.052422260,2,,,,,,,,,,
289.16,20.54,0.43,3.66,,,,-6.766533540,0.381669524,3.552422260,2,,,,,,,,,,
289.17,21.90,-1.03,3.67,,,,-5.406533540,-1.078330476,3.562422260,3,,,,,,,,,,
289.18,21.36,-0.43,3.20,,,,-5.946533540,-0.478330476,3.092422260,3,,,,,,,,,,
289.19,21.79,-0.06,2.49,,,,-5.516533540,-0.108330476,2.382422260,3,,,,,,,,,,
289.20,22.22,0.31,1.79,,,,-5.086533540,0.261669524,1.682422260,2,,,,,,,,,,
289.21,22.28,0.54,1.61,,,,-5.026533540,0.491669524,1.502422260,2,,,,,,,,,,
289.22,21.84,1.20,1.08,,,,-5.466533540,1.151669524,0.972422260,2,,,,,,,,,,
289.23,23.09,-2.58,1.11,,,,-4.216533540,-2.628330476,1.002422260,3,,,,,,,,,,
289.24,22.86,-2.12,0.84,,,,-4.446533540,-2.168330476,0.732422260,3,,,,,,,,,,
289.25,22.63,-1.66,0.57,,,,-4.676533540,-1.708330476,0.462422260,3,,,,,,,,,,
289.26,23.24,-1.71,0.97,,,,-4.066533540,-1.758330476,0.862422260,3,,,,,,,,,,
289.27,22.17,-2.89,1.42,,,,-5.136533540,-2.938330476,1.312422260,3,,,,,,,,,,
289.28,22.70,-4.07,1.19,,,,-4.606533540,-4.118330476,1.082422260,3,,,,,,,,,,
289.29,24.19,-1.41,1.52,,,,-3.116533540,-1.458330476,1.412422260,3,,,,,,,,,,
289.30,25.69,2.49,1.82,,,,-1.616533540,2.441669524,1.712422260,2,,,,,,,,,,
289.31,22.74,0.54,2.13,,,,-4.566533540,0.491669524,2.022422260,2,,,,,,,,,,
289.32,21.25,3.38,0.86,,,,-6.056533540,3.331669524,0.752422260,2,,,,,,,,,,
289.33,19.38,3.17,0.41,,,,-7.926533540,3.121669524,0.302422260,2,,,,,,,,,,
289.34,18.90,1.21,0.56,,,,-8.406533540,1.161669524,0.452422260,2,,,,,,,,,,
289.35,19.12,2.00,1.32,,,,-8.186533540,1.951669524,1.212422260,2,,,,,,,,,,
289.36,18.78,2.81,2.08,,,,-8.526533540,2.761669524,1.972422260,2,,,,,,,,,,
289.37,19.67,2.71,2.52,,,,-7.636533540,2.661669524,2.412422260,2,,,,,,,,,,
289.38,19.62,1.85,2.39,,,,-7.686533540,1.801669524,2.282422260,2,,,,,,,,,,
289.39,19.80,0.99,2.76,,,,-7.506533540,0.941669524,2.652422260,2,,,,,,,,,,
289.40,19.12,0.83,2.87,,,,-8.186533540,0.781669524,2.762422260,2,,,,,,,,,,
289.41,20.97,0.44,3.53,,,,-6.336533540,0.391669524,3.422422260,2,,,,,,,,,,
289.42,22.83,1.81,3.20,,,,-4.476533540,1.761669524,3.092422260,2,,,,,,,,,,
289.43,20.81,0.68,2.86,,,,-6.496533540,0.631669524,2.752422260,2,,,,,,,,,,
289.44,19.99,1.59,2.53,,,,-7.316533540,1.541669524,2.422422260,2,,,,,,,,,,
289.45,21.12,2.25,1.98,,,,-6.186533540,2.201669524,1.872422260,2,,,,,,,,,,
289.46,22.25,0.10,1.76,,,,-5.056533540,0.051669524,1.652422260,2,,,,,,,,,,
